Defaulting to user installation because normal site-packages is not writeable
Requirement already satisfied: pyDOE in /home/selfetni/.local/lib/python3.10/site-packages (0.3.8)
Requirement already satisfied: numpy in /home/selfetni/.local/lib/python3.10/site-packages (from pyDOE) (1.24.1)
Requirement already satisfied: scipy in /home/selfetni/.local/lib/python3.10/site-packages (from pyDOE) (1.10.1)
2023-08-27 05:35:25.960580: I tensorflow/tsl/cuda/cudart_stub.cc:28] Could not find cuda drivers on your machine, GPU will not be used.
2023-08-27 05:35:25.982709: I tensorflow/tsl/cuda/cudart_stub.cc:28] Could not find cuda drivers on your machine, GPU will not be used.
2023-08-27 05:35:25.982994: I tensorflow/core/platform/cpu_feature_guard.cc:182] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
2023-08-27 05:35:26.402701: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
2023-08-27 05:37:36.554900: E tensorflow/compiler/xla/stream_executor/cuda/cuda_driver.cc:268] failed call to cuInit: CUDA_ERROR_COMPAT_NOT_SUPPORTED_ON_DEVICE: forward compatibility was attempted on non supported HW
2023-08-27 05:37:36.554945: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:168] retrieving CUDA diagnostic information for host: WS8692.zit.bam.de
2023-08-27 05:37:36.554954: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:175] hostname: WS8692.zit.bam.de
2023-08-27 05:37:36.555072: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:199] libcuda reported version is: 525.125.6
2023-08-27 05:37:36.555091: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:203] kernel reported version is: 515.105.1
2023-08-27 05:37:36.555097: E tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:312] kernel version 515.105.1 does not match DSO version 525.125.6 -- cannot find working devices in this configuration
X_f_train: (250000000, 4), X_ini_all: (40804, 4), X_lb_train: (100000, 3), X_ub_train: (100000, 3), X_ltb_train: (100000, 3), X_rtb_train: (100000, 3), phi_ini_all: (40804, 1)

 ! Initilization of all workers pinns 


 -------------------------------------------------------------
  -----  Epoch: 0 <==> N_batches: 100, pinns: 100    -------
  ----- time domain:  t_min: 0.00000, t_max: 0.00100
--------------------------------------------------------------


==> Epoch: 0, Mean_loss of pinns: 7.757e-02, loss_BC: 0.000e+00, loss_IC: 7.757e-02, loss_f: 0.000e+00
 => minimum loss: 5.597e-02, corresponding pinn/batch index: 22
 => maximum loss: 1.021e-01, corresponding pinn/batch  index: 92

==> Epoch: 10, Mean_loss of pinns: 7.555e-02, loss_BC: 0.000e+00, loss_IC: 7.555e-02, loss_f: 0.000e+00
 => minimum loss: 5.540e-02, corresponding pinn/batch index: 45
 => maximum loss: 9.859e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 20, Mean_loss of pinns: 7.367e-02, loss_BC: 0.000e+00, loss_IC: 7.367e-02, loss_f: 0.000e+00
 => minimum loss: 5.430e-02, corresponding pinn/batch index: 45
 => maximum loss: 9.527e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 30, Mean_loss of pinns: 7.194e-02, loss_BC: 0.000e+00, loss_IC: 7.194e-02, loss_f: 0.000e+00
 => minimum loss: 5.331e-02, corresponding pinn/batch index: 45
 => maximum loss: 9.218e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 40, Mean_loss of pinns: 7.037e-02, loss_BC: 0.000e+00, loss_IC: 7.037e-02, loss_f: 0.000e+00
 => minimum loss: 5.243e-02, corresponding pinn/batch index: 45
 => maximum loss: 8.933e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 50, Mean_loss of pinns: 6.895e-02, loss_BC: 0.000e+00, loss_IC: 6.895e-02, loss_f: 0.000e+00
 => minimum loss: 5.166e-02, corresponding pinn/batch index: 45
 => maximum loss: 8.716e-02, corresponding pinn/batch  index: 23
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

 !!! Scipy optimize: !!! - Epoch:  51
Processes:  16
Number of pinns to optimize weights:  32
 !!! pinns to optimize ==> 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97


pinn: 7, Iter: 100, total_loss: 6.049e-02, loss_BC: 0.000e+00, loss_IC: 6.049e-02,loss_f: 0.000e+00
pinn: 31, Iter: 100, total_loss: 1.859e-03, loss_BC: 0.000e+00, loss_IC: 1.859e-03,loss_f: 0.000e+00
pinn: 31, Iter: 200, total_loss: 9.834e-04, loss_BC: 0.000e+00, loss_IC: 9.834e-04,loss_f: 0.000e+00
pinn: 34, Iter: 200, total_loss: 1.289e-03, loss_BC: 0.000e+00, loss_IC: 1.289e-03,loss_f: 0.000e+00
pinn: 34, Iter: 300, total_loss: 7.818e-04, loss_BC: 0.000e+00, loss_IC: 7.818e-04,loss_f: 0.000e+00
pinn: 31, Iter: 300, total_loss: 3.647e-04, loss_BC: 0.000e+00, loss_IC: 3.647e-04,loss_f: 0.000e+00
pinn: 34, Iter: 400, total_loss: 6.889e-04, loss_BC: 0.000e+00, loss_IC: 6.889e-04,loss_f: 0.000e+00
pinn: 31, Iter: 400, total_loss: 1.978e-04, loss_BC: 0.000e+00, loss_IC: 1.978e-04,loss_f: 0.000e+00
pinn: 34, Iter: 500, total_loss: 5.133e-04, loss_BC: 0.000e+00, loss_IC: 5.133e-04,loss_f: 0.000e+00
pinn: 31, Iter: 500, total_loss: 1.890e-04, loss_BC: 0.000e+00, loss_IC: 1.890e-04,loss_f: 0.000e+00
pinn: 34, Iter: 600, total_loss: 4.896e-04, loss_BC: 0.000e+00, loss_IC: 4.896e-04,loss_f: 0.000e+00
pinn: 31, Iter: 600, total_loss: 1.798e-04, loss_BC: 0.000e+00, loss_IC: 1.798e-04,loss_f: 0.000e+00
pinn: 34, Iter: 700, total_loss: 3.554e-04, loss_BC: 0.000e+00, loss_IC: 3.554e-04,loss_f: 0.000e+00
pinn: 31, Iter: 700, total_loss: 1.644e-04, loss_BC: 0.000e+00, loss_IC: 1.644e-04,loss_f: 0.000e+00
pinn: 31, Iter: 800, total_loss: 1.623e-04, loss_BC: 0.000e+00, loss_IC: 1.623e-04,loss_f: 0.000e+00
pinn: 34, Iter: 800, total_loss: 3.374e-04, loss_BC: 0.000e+00, loss_IC: 3.374e-04,loss_f: 0.000e+00
pinn: 34, Iter: 900, total_loss: 3.169e-04, loss_BC: 0.000e+00, loss_IC: 3.169e-04,loss_f: 0.000e+00
pinn: 31, Iter: 900, total_loss: 1.577e-04, loss_BC: 0.000e+00, loss_IC: 1.577e-04,loss_f: 0.000e+00
pinn: 34, Iter: 1000, total_loss: 3.102e-04, loss_BC: 0.000e+00, loss_IC: 3.102e-04,loss_f: 0.000e+00
pinn: 31, Iter: 1000, total_loss: 1.555e-04, loss_BC: 0.000e+00, loss_IC: 1.555e-04,loss_f: 0.000e+00
pinn: 31, Iter: 1100, total_loss: 1.535e-04, loss_BC: 0.000e+00, loss_IC: 1.535e-04,loss_f: 0.000e+00
pinn: 34, Iter: 1100, total_loss: 2.997e-04, loss_BC: 0.000e+00, loss_IC: 2.997e-04,loss_f: 0.000e+00
pinn: 34, Iter: 1200, total_loss: 2.819e-04, loss_BC: 0.000e+00, loss_IC: 2.819e-04,loss_f: 0.000e+00
pinn: 31, Iter: 1200, total_loss: 1.520e-04, loss_BC: 0.000e+00, loss_IC: 1.520e-04,loss_f: 0.000e+00
pinn: 34, Iter: 1300, total_loss: 2.722e-04, loss_BC: 0.000e+00, loss_IC: 2.722e-04,loss_f: 0.000e+00
pinn: 31, Iter: 1300, total_loss: 1.506e-04, loss_BC: 0.000e+00, loss_IC: 1.506e-04,loss_f: 0.000e+00
pinn: 34, Iter: 1400, total_loss: 2.646e-04, loss_BC: 0.000e+00, loss_IC: 2.646e-04,loss_f: 0.000e+00
pinn: 31, Iter: 1400, total_loss: 1.483e-04, loss_BC: 0.000e+00, loss_IC: 1.483e-04,loss_f: 0.000e+00
pinn: 34, Iter: 1500, total_loss: 2.541e-04, loss_BC: 0.000e+00, loss_IC: 2.541e-04,loss_f: 0.000e+00
pinn: 31, Iter: 1500, total_loss: 1.383e-04, loss_BC: 0.000e+00, loss_IC: 1.383e-04,loss_f: 0.000e+00
pinn: 34, Iter: 1600, total_loss: 2.497e-04, loss_BC: 0.000e+00, loss_IC: 2.497e-04,loss_f: 0.000e+00
pinn: 31, Iter: 1600, total_loss: 1.354e-04, loss_BC: 0.000e+00, loss_IC: 1.354e-04,loss_f: 0.000e+00
pinn: 34, Iter: 1700, total_loss: 2.422e-04, loss_BC: 0.000e+00, loss_IC: 2.422e-04,loss_f: 0.000e+00
pinn: 31, Iter: 1700, total_loss: 1.332e-04, loss_BC: 0.000e+00, loss_IC: 1.332e-04,loss_f: 0.000e+00
pinn: 34, Iter: 1800, total_loss: 2.342e-04, loss_BC: 0.000e+00, loss_IC: 2.342e-04,loss_f: 0.000e+00
pinn: 31, Iter: 1800, total_loss: 1.304e-04, loss_BC: 0.000e+00, loss_IC: 1.304e-04,loss_f: 0.000e+00
pinn: 34, Iter: 1900, total_loss: 2.321e-04, loss_BC: 0.000e+00, loss_IC: 2.321e-04,loss_f: 0.000e+00
pinn: 31, Iter: 1900, total_loss: 1.245e-04, loss_BC: 0.000e+00, loss_IC: 1.245e-04,loss_f: 0.000e+00
pinn: 34, Iter: 2000, total_loss: 2.289e-04, loss_BC: 0.000e+00, loss_IC: 2.289e-04,loss_f: 0.000e+00
pinn: 31, Iter: 2000, total_loss: 1.129e-04, loss_BC: 0.000e+00, loss_IC: 1.129e-04,loss_f: 0.000e+00
pinn: 34, Iter: 2100, total_loss: 2.276e-04, loss_BC: 0.000e+00, loss_IC: 2.276e-04,loss_f: 0.000e+00
pinn: 31, Iter: 2100, total_loss: 1.022e-04, loss_BC: 0.000e+00, loss_IC: 1.022e-04,loss_f: 0.000e+00
pinn: 34, Iter: 2200, total_loss: 2.266e-04, loss_BC: 0.000e+00, loss_IC: 2.266e-04,loss_f: 0.000e+00
pinn: 31, Iter: 2200, total_loss: 9.791e-05, loss_BC: 0.000e+00, loss_IC: 9.791e-05,loss_f: 0.000e+00
pinn: 34, Iter: 2300, total_loss: 2.243e-04, loss_BC: 0.000e+00, loss_IC: 2.243e-04,loss_f: 0.000e+00
pinn: 31, Iter: 2300, total_loss: 9.569e-05, loss_BC: 0.000e+00, loss_IC: 9.569e-05,loss_f: 0.000e+00
pinn: 34, Iter: 2400, total_loss: 2.230e-04, loss_BC: 0.000e+00, loss_IC: 2.230e-04,loss_f: 0.000e+00
pinn: 31, Iter: 2400, total_loss: 9.271e-05, loss_BC: 0.000e+00, loss_IC: 9.271e-05,loss_f: 0.000e+00
pinn: 34, Iter: 2500, total_loss: 2.212e-04, loss_BC: 0.000e+00, loss_IC: 2.212e-04,loss_f: 0.000e+00
pinn: 31, Iter: 2500, total_loss: 9.032e-05, loss_BC: 0.000e+00, loss_IC: 9.032e-05,loss_f: 0.000e+00
pinn: 34, Iter: 2600, total_loss: 2.203e-04, loss_BC: 0.000e+00, loss_IC: 2.203e-04,loss_f: 0.000e+00
pinn: 31, Iter: 2600, total_loss: 8.330e-05, loss_BC: 0.000e+00, loss_IC: 8.330e-05,loss_f: 0.000e+00
pinn: 34, Iter: 2700, total_loss: 2.173e-04, loss_BC: 0.000e+00, loss_IC: 2.173e-04,loss_f: 0.000e+00
pinn: 31, Iter: 2700, total_loss: 7.945e-05, loss_BC: 0.000e+00, loss_IC: 7.945e-05,loss_f: 0.000e+00
pinn: 34, Iter: 2800, total_loss: 2.161e-04, loss_BC: 0.000e+00, loss_IC: 2.161e-04,loss_f: 0.000e+00
pinn: 31, Iter: 2800, total_loss: 7.529e-05, loss_BC: 0.000e+00, loss_IC: 7.529e-05,loss_f: 0.000e+00
pinn: 34, Iter: 2900, total_loss: 2.155e-04, loss_BC: 0.000e+00, loss_IC: 2.155e-04,loss_f: 0.000e+00
pinn: 31, Iter: 2900, total_loss: 6.132e-05, loss_BC: 0.000e+00, loss_IC: 6.132e-05,loss_f: 0.000e+00
pinn: 34, Iter: 3000, total_loss: 2.149e-04, loss_BC: 0.000e+00, loss_IC: 2.149e-04,loss_f: 0.000e+00
pinn: 31, Iter: 3000, total_loss: 6.015e-05, loss_BC: 0.000e+00, loss_IC: 6.015e-05,loss_f: 0.000e+00
pinn: 34, Iter: 3100, total_loss: 2.142e-04, loss_BC: 0.000e+00, loss_IC: 2.142e-04,loss_f: 0.000e+00
pinn: 31, Iter: 3100, total_loss: 5.955e-05, loss_BC: 0.000e+00, loss_IC: 5.955e-05,loss_f: 0.000e+00
pinn: 31, Iter: 3200, total_loss: 5.793e-05, loss_BC: 0.000e+00, loss_IC: 5.793e-05,loss_f: 0.000e+00

 !!! number of pinns above the Treshhold:  0

 !!! pinns above the Treshhold ==> 

 !!! Scipy optimization done !!!
 
==> loss after L-BFGS-B optimization for Epoch: 408, Mean_loss of pinns: 1.359e-04, loss_BC: 0.000e+00, loss_IC: 1.359e-04, loss_f: 0.000e+00
 => minimum loss: 5.782e-05, corresponding pinn/batch index: 31
 => maximum loss: 2.141e-04, corresponding pinn/batch  index: 34

==> Epoch: 410, Mean_loss of pinns: 1.257e-04, loss_BC: 0.000e+00, loss_IC: 1.257e-04, loss_f: 0.000e+00
 => minimum loss: 6.887e-05, corresponding pinn/batch index: 31
 => maximum loss: 1.826e-04, corresponding pinn/batch  index: 34

 max_loss: 1.826e-04 < Threshold: 5.000e-03


 !!!  saving predictions of pinns in progress !!! 


        ! saving complete ! 

==> Epoch: 413, Mean_loss of pinns: 1.257e-04, loss_BC: 0.000e+00,                                            loss_IC: 1.257e-04, loss_f: 0.000e+00

 reduce N_batches from Epoch: 414 ==>  N_batches: 16


 max_loss: 1.826e-04, min_loss: 6.887e-05

New batch:  0 ==> selected pinn: 7
New batch:  1 ==> selected pinn: 7
New batch:  2 ==> selected pinn: 10
New batch:  3 ==> selected pinn: 11
New batch:  4 ==> selected pinn: 7
New batch:  5 ==> selected pinn: 7
New batch:  6 ==> selected pinn: 10
New batch:  7 ==> selected pinn: 11
New batch:  8 ==> selected pinn: 25
New batch:  9 ==> selected pinn: 25
New batch:  10 ==> selected pinn: 28
New batch:  11 ==> selected pinn: 28
New batch:  12 ==> selected pinn: 25
New batch:  13 ==> selected pinn: 25
New batch:  14 ==> selected pinn: 28
New batch:  15 ==> selected pinn: 28
Nbr_f_pts_max_per_batch: 39042
Nbr_f_pts_min_per_batch: 1550
N_ini_max_per_batch: 168
N_ini_min_per_batch: 6

 -------------------------------------------------------------
  -----  Epoch: 414 <==> N_batches: 16, pinns: 16    -------
 time domain:  t_min: 0.00000, t_max: 0.00100
--------------------------------------------------------------


==> Epoch: 420, Mean_loss of pinns: 1.613e-01, loss_BC: 0.000e+00, loss_IC: 1.613e-01, loss_f: 0.000e+00
 => minimum loss: 6.404e-02, corresponding pinn/batch index: 0
 => maximum loss: 3.270e-01, corresponding pinn/batch  index: 6

==> Epoch: 430, Mean_loss of pinns: 1.442e-01, loss_BC: 0.000e+00, loss_IC: 1.442e-01, loss_f: 0.000e+00
 => minimum loss: 4.373e-02, corresponding pinn/batch index: 1
 => maximum loss: 3.220e-01, corresponding pinn/batch  index: 6
 => In : Number of pinns to train: 13
 => Out : Number of pinns above Threshold: 13
pinns above Threshold: 0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 13, 14, 15

==> Epoch: 440, Mean_loss of pinns: 1.346e-01, loss_BC: 0.000e+00, loss_IC: 1.346e-01, loss_f: 0.000e+00
 => minimum loss: 3.117e-02, corresponding pinn/batch index: 5
 => maximum loss: 3.195e-01, corresponding pinn/batch  index: 6
 => In : Number of pinns to train: 13
 => Out : Number of pinns above Threshold: 13
pinns above Threshold: 0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 13, 14, 15

==> Epoch: 450, Mean_loss of pinns: 1.299e-01, loss_BC: 0.000e+00, loss_IC: 1.299e-01, loss_f: 0.000e+00
 => minimum loss: 2.889e-02, corresponding pinn/batch index: 5
 => maximum loss: 3.185e-01, corresponding pinn/batch  index: 6
 => In : Number of pinns to train: 13
 => Out : Number of pinns above Threshold: 13
pinns above Threshold: 0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 13, 14, 15

 !!! Scipy optimize: !!! - Epoch:  459
Processes:  13
Number of pinns to optimize weights:  13
 !!! pinns to optimize ==> 0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 13, 14, 15


pinn: 5, Iter: 100, total_loss: 6.614e-03, loss_BC: 0.000e+00, loss_IC: 6.614e-03,loss_f: 0.000e+00
pinn: 15, Iter: 100, total_loss: 7.743e-02, loss_BC: 0.000e+00, loss_IC: 7.743e-02,loss_f: 0.000e+00
pinn: 12, Iter: 100, total_loss: 2.175e-02, loss_BC: 0.000e+00, loss_IC: 2.175e-02,loss_f: 0.000e+00
pinn: 5, Iter: 200, total_loss: 5.092e-03, loss_BC: 0.000e+00, loss_IC: 5.092e-03,loss_f: 0.000e+00
pinn: 15, Iter: 200, total_loss: 7.483e-02, loss_BC: 0.000e+00, loss_IC: 7.483e-02,loss_f: 0.000e+00
pinn: 12, Iter: 200, total_loss: 1.334e-02, loss_BC: 0.000e+00, loss_IC: 1.334e-02,loss_f: 0.000e+00
pinn: 5, Iter: 300, total_loss: 4.663e-03, loss_BC: 0.000e+00, loss_IC: 4.663e-03,loss_f: 0.000e+00
pinn: 15, Iter: 300, total_loss: 7.472e-02, loss_BC: 0.000e+00, loss_IC: 7.472e-02,loss_f: 0.000e+00
pinn: 12, Iter: 300, total_loss: 4.146e-03, loss_BC: 0.000e+00, loss_IC: 4.146e-03,loss_f: 0.000e+00
pinn: 5, Iter: 400, total_loss: 4.414e-03, loss_BC: 0.000e+00, loss_IC: 4.414e-03,loss_f: 0.000e+00
pinn: 15, Iter: 400, total_loss: 7.468e-02, loss_BC: 0.000e+00, loss_IC: 7.468e-02,loss_f: 0.000e+00
pinn: 12, Iter: 400, total_loss: 2.987e-03, loss_BC: 0.000e+00, loss_IC: 2.987e-03,loss_f: 0.000e+00
pinn: 5, Iter: 500, total_loss: 3.693e-03, loss_BC: 0.000e+00, loss_IC: 3.693e-03,loss_f: 0.000e+00
pinn: 15, Iter: 500, total_loss: 7.463e-02, loss_BC: 0.000e+00, loss_IC: 7.463e-02,loss_f: 0.000e+00
pinn: 12, Iter: 500, total_loss: 1.977e-03, loss_BC: 0.000e+00, loss_IC: 1.977e-03,loss_f: 0.000e+00
pinn: 5, Iter: 600, total_loss: 2.544e-03, loss_BC: 0.000e+00, loss_IC: 2.544e-03,loss_f: 0.000e+00
pinn: 15, Iter: 600, total_loss: 7.460e-02, loss_BC: 0.000e+00, loss_IC: 7.460e-02,loss_f: 0.000e+00
pinn: 12, Iter: 600, total_loss: 1.450e-03, loss_BC: 0.000e+00, loss_IC: 1.450e-03,loss_f: 0.000e+00
pinn: 5, Iter: 700, total_loss: 1.869e-03, loss_BC: 0.000e+00, loss_IC: 1.869e-03,loss_f: 0.000e+00
pinn: 15, Iter: 700, total_loss: 7.456e-02, loss_BC: 0.000e+00, loss_IC: 7.456e-02,loss_f: 0.000e+00
pinn: 12, Iter: 700, total_loss: 1.314e-03, loss_BC: 0.000e+00, loss_IC: 1.314e-03,loss_f: 0.000e+00
pinn: 5, Iter: 800, total_loss: 1.518e-03, loss_BC: 0.000e+00, loss_IC: 1.518e-03,loss_f: 0.000e+00
pinn: 15, Iter: 800, total_loss: 7.455e-02, loss_BC: 0.000e+00, loss_IC: 7.455e-02,loss_f: 0.000e+00
pinn: 12, Iter: 800, total_loss: 1.181e-03, loss_BC: 0.000e+00, loss_IC: 1.181e-03,loss_f: 0.000e+00
pinn: 5, Iter: 900, total_loss: 1.213e-03, loss_BC: 0.000e+00, loss_IC: 1.213e-03,loss_f: 0.000e+00
pinn: 15, Iter: 900, total_loss: 7.453e-02, loss_BC: 0.000e+00, loss_IC: 7.453e-02,loss_f: 0.000e+00
pinn: 12, Iter: 900, total_loss: 9.312e-04, loss_BC: 0.000e+00, loss_IC: 9.312e-04,loss_f: 0.000e+00
pinn: 5, Iter: 1000, total_loss: 1.043e-03, loss_BC: 0.000e+00, loss_IC: 1.043e-03,loss_f: 0.000e+00
pinn: 15, Iter: 1000, total_loss: 7.452e-02, loss_BC: 0.000e+00, loss_IC: 7.452e-02,loss_f: 0.000e+00
pinn: 12, Iter: 1000, total_loss: 7.219e-04, loss_BC: 0.000e+00, loss_IC: 7.219e-04,loss_f: 0.000e+00
pinn: 5, Iter: 1100, total_loss: 9.544e-04, loss_BC: 0.000e+00, loss_IC: 9.544e-04,loss_f: 0.000e+00
pinn: 15, Iter: 1100, total_loss: 7.452e-02, loss_BC: 0.000e+00, loss_IC: 7.452e-02,loss_f: 0.000e+00
pinn: 12, Iter: 1100, total_loss: 5.326e-04, loss_BC: 0.000e+00, loss_IC: 5.326e-04,loss_f: 0.000e+00
pinn: 5, Iter: 1200, total_loss: 8.968e-04, loss_BC: 0.000e+00, loss_IC: 8.968e-04,loss_f: 0.000e+00
pinn: 15, Iter: 1200, total_loss: 7.451e-02, loss_BC: 0.000e+00, loss_IC: 7.451e-02,loss_f: 0.000e+00
pinn: 12, Iter: 1200, total_loss: 4.496e-04, loss_BC: 0.000e+00, loss_IC: 4.496e-04,loss_f: 0.000e+00
pinn: 5, Iter: 1300, total_loss: 7.206e-04, loss_BC: 0.000e+00, loss_IC: 7.206e-04,loss_f: 0.000e+00
pinn: 15, Iter: 1300, total_loss: 7.450e-02, loss_BC: 0.000e+00, loss_IC: 7.450e-02,loss_f: 0.000e+00
pinn: 12, Iter: 1300, total_loss: 4.179e-04, loss_BC: 0.000e+00, loss_IC: 4.179e-04,loss_f: 0.000e+00
pinn: 5, Iter: 1400, total_loss: 6.107e-04, loss_BC: 0.000e+00, loss_IC: 6.107e-04,loss_f: 0.000e+00
pinn: 15, Iter: 1400, total_loss: 7.450e-02, loss_BC: 0.000e+00, loss_IC: 7.450e-02,loss_f: 0.000e+00
pinn: 12, Iter: 1400, total_loss: 4.007e-04, loss_BC: 0.000e+00, loss_IC: 4.007e-04,loss_f: 0.000e+00
pinn: 5, Iter: 1500, total_loss: 5.705e-04, loss_BC: 0.000e+00, loss_IC: 5.705e-04,loss_f: 0.000e+00
pinn: 15, Iter: 1500, total_loss: 7.449e-02, loss_BC: 0.000e+00, loss_IC: 7.449e-02,loss_f: 0.000e+00
pinn: 12, Iter: 1500, total_loss: 3.797e-04, loss_BC: 0.000e+00, loss_IC: 3.797e-04,loss_f: 0.000e+00
pinn: 5, Iter: 1600, total_loss: 5.352e-04, loss_BC: 0.000e+00, loss_IC: 5.352e-04,loss_f: 0.000e+00
pinn: 15, Iter: 1600, total_loss: 7.449e-02, loss_BC: 0.000e+00, loss_IC: 7.449e-02,loss_f: 0.000e+00
pinn: 12, Iter: 1600, total_loss: 3.631e-04, loss_BC: 0.000e+00, loss_IC: 3.631e-04,loss_f: 0.000e+00
pinn: 5, Iter: 1700, total_loss: 5.024e-04, loss_BC: 0.000e+00, loss_IC: 5.024e-04,loss_f: 0.000e+00
pinn: 15, Iter: 1700, total_loss: 7.449e-02, loss_BC: 0.000e+00, loss_IC: 7.449e-02,loss_f: 0.000e+00
pinn: 12, Iter: 1700, total_loss: 3.306e-04, loss_BC: 0.000e+00, loss_IC: 3.306e-04,loss_f: 0.000e+00
pinn: 5, Iter: 1800, total_loss: 2.581e-04, loss_BC: 0.000e+00, loss_IC: 2.581e-04,loss_f: 0.000e+00
pinn: 15, Iter: 1800, total_loss: 7.448e-02, loss_BC: 0.000e+00, loss_IC: 7.448e-02,loss_f: 0.000e+00
pinn: 12, Iter: 1800, total_loss: 2.883e-04, loss_BC: 0.000e+00, loss_IC: 2.883e-04,loss_f: 0.000e+00
pinn: 5, Iter: 1900, total_loss: 2.050e-04, loss_BC: 0.000e+00, loss_IC: 2.050e-04,loss_f: 0.000e+00
pinn: 15, Iter: 1900, total_loss: 7.448e-02, loss_BC: 0.000e+00, loss_IC: 7.448e-02,loss_f: 0.000e+00
pinn: 12, Iter: 1900, total_loss: 2.643e-04, loss_BC: 0.000e+00, loss_IC: 2.643e-04,loss_f: 0.000e+00
pinn: 5, Iter: 2000, total_loss: 1.877e-04, loss_BC: 0.000e+00, loss_IC: 1.877e-04,loss_f: 0.000e+00
pinn: 15, Iter: 2000, total_loss: 7.448e-02, loss_BC: 0.000e+00, loss_IC: 7.448e-02,loss_f: 0.000e+00
pinn: 12, Iter: 2000, total_loss: 2.470e-04, loss_BC: 0.000e+00, loss_IC: 2.470e-04,loss_f: 0.000e+00
pinn: 5, Iter: 2100, total_loss: 1.784e-04, loss_BC: 0.000e+00, loss_IC: 1.784e-04,loss_f: 0.000e+00
pinn: 15, Iter: 2100, total_loss: 7.448e-02, loss_BC: 0.000e+00, loss_IC: 7.448e-02,loss_f: 0.000e+00
pinn: 12, Iter: 2100, total_loss: 2.240e-04, loss_BC: 0.000e+00, loss_IC: 2.240e-04,loss_f: 0.000e+00
pinn: 5, Iter: 2200, total_loss: 1.716e-04, loss_BC: 0.000e+00, loss_IC: 1.716e-04,loss_f: 0.000e+00
pinn: 15, Iter: 2200, total_loss: 7.447e-02, loss_BC: 0.000e+00, loss_IC: 7.447e-02,loss_f: 0.000e+00
pinn: 12, Iter: 2200, total_loss: 1.965e-04, loss_BC: 0.000e+00, loss_IC: 1.965e-04,loss_f: 0.000e+00
pinn: 5, Iter: 2300, total_loss: 1.680e-04, loss_BC: 0.000e+00, loss_IC: 1.680e-04,loss_f: 0.000e+00
pinn: 15, Iter: 2300, total_loss: 7.447e-02, loss_BC: 0.000e+00, loss_IC: 7.447e-02,loss_f: 0.000e+00
pinn: 12, Iter: 2300, total_loss: 1.847e-04, loss_BC: 0.000e+00, loss_IC: 1.847e-04,loss_f: 0.000e+00
pinn: 5, Iter: 2400, total_loss: 1.633e-04, loss_BC: 0.000e+00, loss_IC: 1.633e-04,loss_f: 0.000e+00
pinn: 15, Iter: 2400, total_loss: 7.447e-02, loss_BC: 0.000e+00, loss_IC: 7.447e-02,loss_f: 0.000e+00
